time,balance
2025-04-14 20:00:00+00:00,1424696302.6245406
2025-04-16 16:00:00+00:00,1424696302.6245406
2025-04-18 16:00:00+00:00,1416058429.4295824
2025-04-21 08:00:00+00:00,1416058429.4295824
2025-04-23 08:00:00+00:00,1514809255.884995
2025-04-23 12:00:00+00:00,1514809255.884995
2025-04-23 20:00:00+00:00,1545789137.2925692
2025-04-28 04:00:00+00:00,1545789137.2925692
2025-04-28 08:00:00+00:00,1545789137.2925692
2025-04-28 12:00:00+00:00,1558636227.5709045
2025-04-29 12:00:00+00:00,1558636227.5709045
2025-04-29 16:00:00+00:00,1558636227.5709045
2025-04-29 20:00:00+00:00,1530233386.1766956
2025-05-04 20:00:00+00:00,1530233386.1766956
2025-05-05 04:00:00+00:00,1541180690.592821
2025-05-05 08:00:00+00:00,1541180690.592821
2025-05-07 00:00:00+00:00,1541180690.592821
2025-05-07 08:00:00+00:00,1570746213.7412422
2025-05-08 12:00:00+00:00,1570746213.7412422
2025-05-08 16:00:00+00:00,1551148227.1656163
2025-05-09 00:00:00+00:00,1551148227.1656163
2025-05-09 12:00:00+00:00,1551148227.1656163
2025-05-10 00:00:00+00:00,1553824281.7465496
2025-05-10 04:00:00+00:00,1553824281.7465496
2025-05-10 08:00:00+00:00,1536007691.384755
2025-05-10 20:00:00+00:00,1568075734.6048956
2025-05-11 04:00:00+00:00,1568075734.6048956
2025-05-11 12:00:00+00:00,1588093129.0416481
2025-05-11 16:00:00+00:00,1571042488.3345575
2025-05-11 20:00:00+00:00,1571042488.3345575
2025-05-12 00:00:00+00:00,1574341566.2267137
2025-05-12 08:00:00+00:00,1615778392.6710865
2025-05-12 12:00:00+00:00,1615778392.6710865
2025-05-12 16:00:00+00:00,1629288265.4181337
2025-05-15 12:00:00+00:00,1662014853.8458009
2025-05-16 00:00:00+00:00,1659765726.0571215
2025-05-18 04:00:00+00:00,1659765726.0571215
2025-05-18 12:00:00+00:00,1641482003.753343
2025-05-19 16:00:00+00:00,1641482003.753343
2025-05-20 00:00:00+00:00,1655371807.947191
2025-05-21 04:00:00+00:00,1655371807.947191
2025-05-21 08:00:00+00:00,1623698841.9025545
2025-05-23 16:00:00+00:00,1623698841.9025545
2025-05-23 20:00:00+00:00,1581132311.9874485
2025-05-24 00:00:00+00:00,1594628157.518367
2025-05-31 04:00:00+00:00,1594628157.518367
2025-06-01 00:00:00+00:00,1689205403.3088536
2025-06-06 04:00:00+00:00,1689205403.3088536
2025-06-09 12:00:00+00:00,1677187658.672916
2025-06-09 16:00:00+00:00,1677187658.672916
2025-06-09 20:00:00+00:00,1652919353.5562356
2025-06-10 04:00:00+00:00,1652919353.5562356
2025-06-10 08:00:00+00:00,1652341198.121651
2025-06-10 16:00:00+00:00,1652341198.121651
2025-06-11 04:00:00+00:00,1652341198.121651
2025-06-11 12:00:00+00:00,1658287955.6822572
2025-06-11 16:00:00+00:00,1658287955.6822572
2025-06-11 20:00:00+00:00,1640232147.0401087
2025-06-12 00:00:00+00:00,1641500116.6189551
2025-06-12 16:00:00+00:00,1678243780.5703766
2025-06-12 20:00:00+00:00,1661488788.370889
2025-06-13 08:00:00+00:00,1918103310.277922
2025-06-22 00:00:00+00:00,1918103310.277922
2025-06-23 12:00:00+00:00,1938419854.1380906
2025-06-25 12:00:00+00:00,1938419854.1380906
2025-06-25 16:00:00+00:00,1915996449.7551243
2025-06-27 20:00:00+00:00,1915996449.7551243
2025-06-28 00:00:00+00:00,1915996449.7551243
2025-06-28 12:00:00+00:00,1890990980.0191376
2025-06-28 20:00:00+00:00,1942408699.406314
2025-06-30 00:00:00+00:00,1942408699.406314
2025-06-30 04:00:00+00:00,1947950245.7450676
2025-06-30 16:00:00+00:00,1947950245.7450676
2025-06-30 20:00:00+00:00,1924566077.020021
2025-07-03 08:00:00+00:00,1924566077.020021
2025-07-04 04:00:00+00:00,1924566077.020021
2025-07-04 08:00:00+00:00,1893188784.9655352
2025-07-05 08:00:00+00:00,1925668426.9297082
2025-07-06 20:00:00+00:00,1925668426.9297082
2025-07-07 00:00:00+00:00,1903989257.7912805
2025-07-10 16:00:00+00:00,1903989257.7912805
2025-07-10 20:00:00+00:00,1882160132.5736337
2025-07-11 04:00:00+00:00,1925291422.7815244
2025-07-11 20:00:00+00:00,1925291422.7815244
2025-07-12 00:00:00+00:00,1924320596.5111864
2025-07-12 12:00:00+00:00,1924320596.5111864
2025-07-12 20:00:00+00:00,1924320596.5111864
2025-07-13 12:00:00+00:00,1924320596.5111864
2025-07-13 16:00:00+00:00,1924320596.5111864
2025-07-13 20:00:00+00:00,1973030985.648199
2025-07-14 12:00:00+00:00,2016018765.4544644
2025-07-14 20:00:00+00:00,2016018765.4544644
2025-07-15 00:00:00+00:00,1994163362.1753497
2025-07-15 08:00:00+00:00,1994163362.1753497
2025-07-15 20:00:00+00:00,2060575079.7210133
2025-07-17 00:00:00+00:00,2118041967.4610865
2025-07-30 04:00:00+00:00,2118041967.4610865
2025-07-30 12:00:00+00:00,2167527517.5995045
2025-07-31 00:00:00+00:00,2167527517.5995045
2025-07-31 12:00:00+00:00,2168545055.274394
2025-08-01 00:00:00+00:00,2168545055.274394
2025-08-01 04:00:00+00:00,2218227358.4126186
2025-08-03 00:00:00+00:00,2092086417.4909961
2025-08-06 04:00:00+00:00,2092086417.4909961
2025-08-06 12:00:00+00:00,2214296752.876253
2025-08-07 08:00:00+00:00,2214296752.876253
2025-08-07 12:00:00+00:00,2187878763.611246
2025-08-07 16:00:00+00:00,2187878763.611246
2025-08-07 20:00:00+00:00,2187878763.611246
2025-08-08 00:00:00+00:00,2160916448.7394686
2025-08-08 08:00:00+00:00,2160916448.7394686
2025-08-09 00:00:00+00:00,2137447756.9062788
2025-08-09 08:00:00+00:00,2113799458.2312496
2025-08-09 16:00:00+00:00,2113799458.2312496
2025-08-10 00:00:00+00:00,2112211730.6131854
2025-08-11 08:00:00+00:00,2112211730.6131854
2025-08-11 20:00:00+00:00,2112211730.6131854
2025-08-12 04:00:00+00:00,2111744097.389703
2025-08-12 12:00:00+00:00,2197067106.1474524
2025-08-14 08:00:00+00:00,2247587029.2104506
2025-08-14 12:00:00+00:00,2224356684.124315
2025-08-14 16:00:00+00:00,2197674413.5199018
2025-08-14 20:00:00+00:00,2149537478.789054
2025-08-19 04:00:00+00:00,2149537478.789054
2025-08-19 16:00:00+00:00,2052469864.5505254
2025-08-22 16:00:00+00:00,2052469864.5505254
2025-08-23 04:00:00+00:00,2052469864.5505254
2025-08-23 08:00:00+00:00,2063576414.4806914
2025-08-24 16:00:00+00:00,2066672351.7889712
2025-08-25 12:00:00+00:00,2066672351.7889712
2025-08-28 20:00:00+00:00,2066581941.3990324
2025-09-01 08:00:00+00:00,2066581941.3990324
2025-09-02 00:00:00+00:00,2081620948.7419271
2025-09-02 08:00:00+00:00,2081620948.7419271
2025-09-03 12:00:00+00:00,2096036534.1846724
2025-09-04 12:00:00+00:00,2096036534.1846724
2025-09-04 16:00:00+00:00,2069048153.322212
2025-09-04 20:00:00+00:00,2069048153.322212
2025-09-05 04:00:00+00:00,2041486752.016105
2025-09-07 20:00:00+00:00,2041486752.016105
2025-09-08 00:00:00+00:00,2013230610.0000286
2025-09-19 00:00:00+00:00,2071280702.2626534
2025-09-23 04:00:00+00:00,2071280702.2626534
2025-09-24 04:00:00+00:00,2071280702.2626534
2025-09-25 04:00:00+00:00,2191980688.867387
2025-09-25 08:00:00+00:00,2224756341.787297
2025-09-27 20:00:00+00:00,2224756341.787297
2025-09-29 12:00:00+00:00,2192748841.0681233
2025-09-30 12:00:00+00:00,2192748841.0681233
2025-09-30 16:00:00+00:00,2242825645.2707305
2025-10-01 20:00:00+00:00,2242825645.2707305
2025-10-02 00:00:00+00:00,2195767257.95115
2025-10-02 04:00:00+00:00,2195767257.95115
2025-10-02 08:00:00+00:00,2169914234.3196664
2025-10-03 04:00:00+00:00,2169914234.3196664
2025-10-03 08:00:00+00:00,2172346303.328207
2025-10-07 04:00:00+00:00,2172346303.328207
2025-10-07 08:00:00+00:00,2146268586.8412635
2025-10-09 08:00:00+00:00,2129102689.9823809
2025-10-10 20:00:00+00:00,2129102689.9823809
2025-10-11 00:00:00+00:00,2139379923.1172009
2025-10-11 04:00:00+00:00,3525137566.0957413
2025-10-11 20:00:00+00:00,3581834027.6342363
2025-10-14 12:00:00+00:00,3581834027.6342363
2025-10-14 16:00:00+00:00,3581834027.6342363
2025-10-15 08:00:00+00:00,3657873240.3874516
2025-10-16 00:00:00+00:00,3657873240.3874516
2025-10-16 04:00:00+00:00,3614864763.6061044
2025-10-16 12:00:00+00:00,3696800671.9621844
2025-10-17 20:00:00+00:00,3812188309.2441587
2025-10-21 12:00:00+00:00,3812188309.2441587
2025-10-22 04:00:00+00:00,3812188309.2441587
2025-10-22 12:00:00+00:00,3812188309.2441587
2025-10-23 04:00:00+00:00,3822161433.672075
2025-10-24 04:00:00+00:00,3851441967.329052
2025-10-24 20:00:00+00:00,3895351295.902057
2025-10-25 04:00:00+00:00,3851664302.5809245
2025-10-26 20:00:00+00:00,3851664302.5809245
2025-10-27 04:00:00+00:00,4022008177.3716807
2025-10-28 04:00:00+00:00,4022008177.3716807
2025-10-28 16:00:00+00:00,4048002383.0787816
2025-10-29 16:00:00+00:00,4048002383.0787816
2025-10-30 08:00:00+00:00,4145608817.0649905
2025-11-03 12:00:00+00:00,4145608817.0649905
2025-11-05 12:00:00+00:00,4218317870.153681
2025-11-10 20:00:00+00:00,4218317870.153681
2025-11-11 00:00:00+00:00,4218317870.153681
2025-11-11 16:00:00+00:00,4218317870.153681
2025-11-11 20:00:00+00:00,4167432762.5122147
2025-11-12 08:00:00+00:00,4167432762.5122147
2025-11-12 20:00:00+00:00,4211846386.2581487
2025-11-14 08:00:00+00:00,4302392662.667079
2025-11-15 16:00:00+00:00,4398923689.560896
2025-11-17 00:00:00+00:00,4398923689.560896
2025-11-17 08:00:00+00:00,4415880583.808772
2025-11-18 08:00:00+00:00,4415880583.808772
2025-11-21 16:00:00+00:00,4508641637.86585
2025-11-28 16:00:00+00:00,4508641637.86585
2025-11-28 20:00:00+00:00,4451470222.031164
2025-11-29 04:00:00+00:00,4451470222.031164
2025-11-29 12:00:00+00:00,4392644852.612375
2025-11-29 16:00:00+00:00,4398447742.331967
2025-11-30 12:00:00+00:00,4398447742.331967
2025-11-30 20:00:00+00:00,4516068527.287812
2025-12-03 04:00:00+00:00,4516068527.287812
2025-12-03 20:00:00+00:00,4571125377.633899
2025-12-04 16:00:00+00:00,4571125377.633899
2025-12-04 20:00:00+00:00,4515745126.340534
2025-12-05 16:00:00+00:00,4405275491.90678
2025-12-05 20:00:00+00:00,4697153083.130893
2025-12-08 12:00:00+00:00,4697153083.130893
2025-12-08 16:00:00+00:00,4697153083.130893
2025-12-09 08:00:00+00:00,4706907929.246627
2025-12-09 12:00:00+00:00,4706907929.246627
2025-12-09 16:00:00+00:00,4663807269.892069
2025-12-10 08:00:00+00:00,4663807269.892069
2025-12-10 20:00:00+00:00,4663807269.892069
2025-12-11 00:00:00+00:00,4558722692.53032
2025-12-11 04:00:00+00:00,4458508421.43086
2025-12-13 00:00:00+00:00,4455722750.452594
2025-12-18 08:00:00+00:00,4455722750.452594
2025-12-18 12:00:00+00:00,4455722750.452594
2025-12-20 08:00:00+00:00,4411492037.699165
2025-12-20 12:00:00+00:00,4398758647.516123
2025-12-21 20:00:00+00:00,4374369287.003313
2025-12-23 08:00:00+00:00,4374369287.003313
2025-12-23 16:00:00+00:00,4374369287.003313
2025-12-24 04:00:00+00:00,4374369287.003313
2025-12-25 08:00:00+00:00,4385931103.736476
2025-12-26 00:00:00+00:00,4328645129.49703
2025-12-27 00:00:00+00:00,4422942609.759986
2025-12-27 08:00:00+00:00,4354823747.93495
2025-12-27 20:00:00+00:00,4294828868.9633045
2025-12-29 00:00:00+00:00,4294828868.9633045
2025-12-29 04:00:00+00:00,4243271595.805835
2025-12-31 20:00:00+00:00,4243271595.805835
2026-01-01 08:00:00+00:00,4259914783.2897825
2026-01-01 16:00:00+00:00,4260475358.736095
2026-01-03 00:00:00+00:00,4260475358.736095
2026-01-03 04:00:00+00:00,4203832778.121189
2026-01-03 08:00:00+00:00,4203832778.121189
2026-01-03 16:00:00+00:00,4203832778.121189
2026-01-05 00:00:00+00:00,4516745632.383727
2026-01-05 04:00:00+00:00,4620606698.644988
2026-01-05 08:00:00+00:00,4685439245.963798
2026-01-05 16:00:00+00:00,4809626061.976285
2026-01-06 04:00:00+00:00,4809626061.976285
2026-01-06 08:00:00+00:00,4725544554.741454
2026-01-06 16:00:00+00:00,4749615501.546256
2026-01-07 00:00:00+00:00,4866872999.666672
2026-01-07 08:00:00+00:00,4866872999.666672
2026-01-07 12:00:00+00:00,4826209621.065356
2026-01-07 16:00:00+00:00,4826209621.065356
2026-01-08 04:00:00+00:00,4673225741.691464
2026-01-08 08:00:00+00:00,4625254797.1284485
2026-01-12 16:00:00+00:00,4625254797.1284485
2026-01-13 12:00:00+00:00,4869066663.390568
2026-01-14 04:00:00+00:00,4869066663.390568
2026-01-14 08:00:00+00:00,4869066663.390568
2026-01-14 12:00:00+00:00,4932761836.553524
2026-01-15 12:00:00+00:00,4932761836.553524
2026-01-15 16:00:00+00:00,4932761836.553524
2026-01-15 20:00:00+00:00,4932761836.553524
2026-01-16 04:00:00+00:00,4930960444.684541
2026-01-16 12:00:00+00:00,4943045677.453235
2026-01-17 12:00:00+00:00,4930968983.184244
2026-01-17 16:00:00+00:00,4926613501.088592
2026-01-17 20:00:00+00:00,4958243061.23536
2026-01-19 04:00:00+00:00,5089495859.225936
2026-01-20 20:00:00+00:00,5089495859.225936
2026-01-21 12:00:00+00:00,5132872274.9902
2026-01-21 20:00:00+00:00,5132872274.9902
2026-01-22 04:00:00+00:00,5132872274.9902
2026-01-22 08:00:00+00:00,5159778511.906126
2026-01-23 12:00:00+00:00,4784836114.661172
2026-01-27 20:00:00+00:00,4784836114.661172
2026-01-31 04:00:00+00:00,4893233514.985966
2026-02-02 12:00:00+00:00,4893233514.985966
2026-02-03 04:00:00+00:00,4905436421.242042
2026-02-05 00:00:00+00:00,4905436421.242042
2026-02-06 04:00:00+00:00,5165604363.12712
2026-02-23 08:00:00+00:00,5165604363.12712
2026-02-25 12:00:00+00:00,5099056970.862387
2026-02-27 16:00:00+00:00,5099056970.862387
2026-02-27 20:00:00+00:00,5032990193.4854355
2026-02-28 04:00:00+00:00,5032990193.4854355
2026-02-28 08:00:00+00:00,4977229675.726677
2026-03-03 12:00:00+00:00,4977229675.726677
2026-03-03 16:00:00+00:00,4984519449.953008
2026-03-03 20:00:00+00:00,5255412203.274576
2026-03-04 00:00:00+00:00,5265060538.174231
2026-03-04 04:00:00+00:00,5265060538.174231
2026-03-04 08:00:00+00:00,5202099183.417013
2026-03-04 20:00:00+00:00,5419944886.419967
2026-03-05 00:00:00+00:00,5419944886.419967
2026-03-05 08:00:00+00:00,5419944886.419967
2026-03-05 12:00:00+00:00,5309566953.860744
2026-03-05 16:00:00+00:00,5253118933.334686
2026-03-05 20:00:00+00:00,5253118933.334686
2026-03-06 00:00:00+00:00,5258912119.114653
2026-03-06 04:00:00+00:00,5203133857.67727
2026-03-06 12:00:00+00:00,5203133857.67727
2026-03-06 16:00:00+00:00,5106099380.027947
2026-03-08 12:00:00+00:00,5090839132.882541
2026-03-10 20:00:00+00:00,5090839132.882541
2026-03-11 00:00:00+00:00,4969681671.48602
2026-03-11 04:00:00+00:00,4976474788.953196
2026-03-11 12:00:00+00:00,4976474788.953196
2026-03-12 00:00:00+00:00,4976474788.953196
2026-03-13 12:00:00+00:00,5228533018.7489395
2026-03-14 00:00:00+00:00,5540604085.370023
2026-03-18 00:00:00+00:00,5540604085.370023
2026-03-18 08:00:00+00:00,5482002484.644046
2026-03-18 20:00:00+00:00,5482002484.644046
2026-03-20 20:00:00+00:00,5556003397.29735
2026-03-22 00:00:00+00:00,5556003397.29735
2026-03-23 08:00:00+00:00,5702503945.65133
2026-04-04 16:00:00+00:00,5702503945.65133
2026-04-06 12:00:00+00:00,5702503945.65133
2026-04-06 16:00:00+00:00,5666788550.067832
2026-04-07 04:00:00+00:00,5791679152.2637205
2026-04-08 00:00:00+00:00,5791679152.2637205
2026-04-08 08:00:00+00:00,5791679152.2637205
2026-04-08 12:00:00+00:00,5646838762.523664
2026-04-08 16:00:00+00:00,5646838762.523664
2026-04-08 20:00:00+00:00,5646838762.523664
2026-04-09 00:00:00+00:00,5576570145.349901
2026-04-09 04:00:00+00:00,5511319021.13071
2026-04-10 00:00:00+00:00,5515370209.357982
2026-04-10 04:00:00+00:00,5447197330.556096
2026-04-10 08:00:00+00:00,5441649046.5670185
2026-04-10 12:00:00+00:00,5568347003.422027
2026-04-10 16:00:00+00:00,5569799800.451535
2026-04-11 00:00:00+00:00,5596639702.799993
2026-04-12 00:00:00+00:00,5554496100.56997
2026-04-12 04:00:00+00:00,5487867142.595583
2026-04-14 12:00:00+00:00,5487867142.595583
2026-04-14 16:00:00+00:00,5417656240.673094
2026-04-15 16:00:00+00:00,5417656240.673094
2026-04-16 00:00:00+00:00,5559220277.222057
2026-04-16 12:00:00+00:00,5559220277.222057
2026-04-17 00:00:00+00:00,5691575117.370402
2026-04-17 08:00:00+00:00,5691575117.370402
2026-04-17 16:00:00+00:00,5880137679.73601
2026-04-18 00:00:00+00:00,5880137679.73601
2026-04-18 04:00:00+00:00,5811908302.012483
2026-04-18 08:00:00+00:00,5820078042.190128
2026-04-18 12:00:00+00:00,5820078042.190128
2026-04-18 16:00:00+00:00,5820078042.190128
2026-04-18 20:00:00+00:00,5820078042.190128
2026-04-19 00:00:00+00:00,5695777216.966525
2026-04-19 08:00:00+00:00,5685501996.522277
2026-04-19 20:00:00+00:00,5625720941.563135
2026-04-21 12:00:00+00:00,5625720941.563135
2026-04-21 20:00:00+00:00,5623170370.5913315
2026-04-23 12:00:00+00:00,5842077736.83525
2026-04-29 20:00:00+00:00,5842077736.83525
2026-04-30 12:00:00+00:00,5842077736.83525
2026-05-01 00:00:00+00:00,5758679997.535924
2026-05-01 12:00:00+00:00,5774429977.752239
2026-05-05 00:00:00+00:00,5774429977.752239
2026-05-05 04:00:00+00:00,5707453962.3877945
2026-05-06 00:00:00+00:00,5707453962.3877945
2026-05-06 12:00:00+00:00,5717831393.4065485
2026-05-06 20:00:00+00:00,5717831393.4065485
2026-05-07 00:00:00+00:00,5654674637.364756
2026-05-07 04:00:00+00:00,5765062801.951798
2026-05-07 16:00:00+00:00,5765062801.951798
2026-05-07 20:00:00+00:00,5765062801.951798
2026-05-08 12:00:00+00:00,5785872083.391617
2026-05-09 20:00:00+00:00,5831662842.290095
2026-05-10 16:00:00+00:00,5831662842.290095
2026-05-11 00:00:00+00:00,5843014119.364137
2026-05-15 12:00:00+00:00,6023635776.073065
2026-05-17 00:00:00+00:00,6023635776.073065
2026-05-17 20:00:00+00:00,5811702632.645359
2026-05-18 00:00:00+00:00,5811702632.645359
2026-05-18 04:00:00+00:00,5831393049.208802
2026-05-23 12:00:00+00:00,5831393049.208802
2026-05-23 20:00:00+00:00,5944959217.247905
2026-05-27 04:00:00+00:00,6027676739.461899
2026-06-02 12:00:00+00:00,6027676739.461899
2026-06-02 16:00:00+00:00,5894182481.924107
2026-06-15 12:00:00+00:00,5894182481.924107
2026-06-15 16:00:00+00:00,5810922422.512727
2026-06-16 04:00:00+00:00,5988080105.148743
2026-06-17 08:00:00+00:00,5988080105.148743
2026-06-17 12:00:00+00:00,6005505073.579414
2026-06-19 08:00:00+00:00,5978290293.858377
2026-06-22 20:00:00+00:00,5978290293.858377
2026-06-23 12:00:00+00:00,6107258984.694191
2026-06-27 20:00:00+00:00,6107258984.694191
2026-06-28 20:00:00+00:00,6107258984.694191
2026-06-29 00:00:00+00:00,6038318552.503418
2026-06-29 20:00:00+00:00,6251529485.536206
